record_id,date,time,season,month,day_of_week,temperature,pressure,humidity,wind_speed,weather_condition
1689,3/12/2023,8:00:00,Spring,3.0,Sun,16.68,1015.93,25.88,2.31,windy
2596,4/19/2023,3:00:00,Spring,4.0,Wednesday,29.75,1020.6,41.17,-12.6,foggy
132,1/6/2023,11:00:00,Winter,1.0,friday,4.18,998.56,30.59,12.29,sunny
2344,4/8/2023,15:00:00,Spring,4.0,Saturday,15.05,1015.65,42.86,5.85,windy
41,1/2/2023,16:00:00,winter,1.0,Monday,3.13,1019.3,72.38,7.08,FOGGY
441,1/19/2023,8:00:00,Winter,1.0,Thursday,16.2,1018.94,56.13,2.39,windy
1953,3/23/2023,8:00:00,Spring,3.0,Thursday,26.2,997.62,63.66,10.93,WINDY
998,2/11/2023,13:00:00,Winter,2.0,Saturday,17.62,1006.8,29.66,9.17,Windy
109,1/5/2023,12:00 PM,Winter,1.0,Thursday,6.65,1018.74,77.54,12.44,Cludy
2847,4/29/2023,2:00 PM,Spring,4.0,Saturday,16.98,1011.71,67.76,16.54,WINDY
2495,4/14/2023,22:00:00,SPRING,4.0,Friday,26.37,1005.79,39.81,1.44,FOGGY
1283,2/23/2023,10:00:00,Winter,2.0,Thursday,8.75,1013.78,61.54,17.06,Windy
2668,4/22/2023,3:00:00,Spring,4.0,Saturday,18.33,1008.19,66.7,11.64,Windy
3222,5/15/2023,5:00:00,Spring,5.0,Monday,18.68,1011.22,60.53,12.07,Windy
1209,2/20/2023,8:00:00,Winter,2.0,Monday,10.94,1017.96,26.33,12.56,STORMY
2368,4/9/2023,15:00:00,Spring,4.0,Sunday,14.58,1012.25,61.19,21.46,CLOUDY
2415,4/11/2023,14:00:00,Spring,4.0,tuesday,21.03,998.26,74.57,12.81,Foggy
1718,3/13/2023,13:00:00,Spring,3.0,Monday,15.37,1002.42,61.14,16,STORMY
1098,2/15/2023,17:00:00,Winter,2.0,Wednesday,8.73,1017.68,62.72,16.92,cloudy
735,1/31/2023,14:00:00,Winter,1.0,Tuesday,4.98,1011.16,30.41,9.65,Sunny
194,1/9/2023,1:00:00,Winter,1.0,Monday,11.16,1020.78,64.33,2.58,  Rainy  
1777,3/16/2023,0:00:00,SPRING,3.0,Thursday,21.17,1009.9,25.98,11.1, Foggy
622,1/26/2023,21:00:00,Winter,1.0,Thursday,5.25,1019.88,49.19,11.73,  Cludy  
2708,4/23/2023,19:00:00,spring,4.0,Sunday,15.24,1008.24,76.54,13.71,RAINY
1654,3/10/2023,21:00:00,Spring,3.0,Friday,11.87,1030.57,66.51,11.99,  WINDY  
46,1/2/2023,21:00:00,WINTER,1.0,Monday,11.13,1006.14,38.94,14.89,FOGGY
3362,5/21/2023,1:00:00,Spring,5.0,Sunday,33.93,1023.76,65.52,6.52,rainy
925,2/8/2023,12:00:00,Winter,2.0,Wednesday,5.14,1015.66,69,10.66,WINDY
2424,4/11/2023,23:00:00,Spring,4.0,Tuesday,30.65,1011.18,51.54,7.22,foggy
2625,4/20/2023,8:00:00,SPRING,4.0,Thursday,10.56,1013.7,73.71,12.81,  Rainy  
903,2/7/2023,14:00:00,Winter,2.0,Tuesday,1.25,1009.68,55.51,12.67,RAINY
2593,4/19/2023,0:00:00,Spring,4.0,wednesday,11.15,1027.12,43.39,10.66,Sunny 
2451,4/13/2023,2:00:00,Spring,4.0,Thursday,22.67,1017.03,250,5.91,rainy
2031,3/26/2023,14:00:00,Spring,3.0,Sunday,23.7,1003.56,61.28,11.92,CLOUDY
908,2/7/2023,19:00:00,Winter,2.0,Tuesday,0.29,1007.94,63.95,8.19,RAINY
3352,5/20/2023,15:00:00,Spring,5.0,Saturday,13.57,1013.84,32.42,5.95,foggy
300,1/13/2023,11:00:00,Winter,1.0,Friday,7.9,1017.42,58.36,20.18,WINDY
1510,3/4/2023,21:00:00,Spring,3.0,Saturday,22.31,999.44,67.3,16.9,Rainy
464,1/20/2023,7:00:00,Winter,1.0,Friday,2.03,1020.35,70.01,7.98, Foggy
2497,4/15/2023,0:00:00,Spring,4.0,Saturday,12.04,1009.86,49.43,1.34,FOGGY
3287,5/17/2023,22:00:00,Spring,5.0,Wednesday,15,1016.45,60.25,17.4,Sunny 
1863,3/19/2023,14:00:00,Spring,3.0,Sunday,24.19,1010.96,48.13,14.85,Sunny
3036,5/7/2023,11:00:00,Spring,5.0,Sunday,12.22,1004.13,60.51,21.62,sunny
2074,3/28/2023,9:00:00,Spring,3.0,Tuesday,22.02,1030.52,68.24,18.16,FOGGY
1637,3/10/2023,4:00:00,Spring,3.0,Friday,18.41,1010.05,31.31,-20,SUNNY
2663,4/21/2023,22:00:00,Spring,4.0,friday,16.19,1000.78,51.71,13.41,Sunny
3119,5/10/2023,22:00:00,Spring,5.0,Wednesday,19.59,1014.24,60.27,20.26,SUNNY
221,1/10/2023,4:00:00,Winter,1.0,Tuesday,20.63,1008.75,47.66,18.26,Sunny
2444,4/12/2023,19:00:00,Spring,4.0,Wednesday,10.88,1011.3,50.47,21.52,sunny
3271,5/17/2023,6:00:00,Spring,5.0,Wednesday,23.15,1010.03,47.38,7.51,Cloudy
2340,4/8/2023,11:00:00,Spring,4.0,Saturday,21.3,1018.98,49.07,13.85,Stormy
1701,3/12/2023,20:00:00,Spring,3.0,Sunday,13.26,1005.74,19.74,22.04,FOGGY
2832,4/28/2023,23:00:00,Spring,4.0,Friday,20.3,1020.31,57,16.05,Stromy
2563,17-Apr-23,18:00:00,Spring,4.0,Monday,22,1013.05,46.63,17.97,foggy
2060,3/27/2023,19:00:00,spring,3.0,Monday,22.57,200,79.24,6.21,Sunny
859,2/5/2023,18:00:00,Winter,2.0,Sunday,10.61,1012.22,89.09,17.33,STORMY
38,1/2/2023,13:00:00,Winter,1.0,Monday,10.61,1015.38,58.76,14.08,WINDY
2506,4/15/2023,9:00:00,Spring,4.0,Saturday,25.72,1017.83,75.42,12.39,RAINY
2938,5/3/2023,9:00:00,Spring,5.0,Wednesday,19.5,999.75,64.69,20.85,Stormy
3143,5/11/2023,22:00:00,Spring,5.0,Thursday,9.64,1009.22,38.95,13.6,WINDY
2367,4/9/2023,14:00:00,Spring,4.0,Sunday,20.68,1003,76.5,0.84,Windy
2014,3/25/2023,21:00:00,Spring,3.0,Saturday,15.88,1009.09,46.93,14.8,Stromy
1302,2/24/2023,5:00:00,Winter,2.0,Friday,19.91,1019.62,72.4,8.96,Sunny 
2773,4/26/2023,12:00:00,Spring,4.0,WEDNESDAY,3.27,1025.84,62.37,13.98,Sunny 
3019,5/6/2023,18:00:00,spring,5.0,Saturday,19.47,1000.97,39.33,14.73,sunny
3105,5/10/2023,8:00:00,Spring,5.0,Wednesday,15.3,1014.38,74.26,10.98,Sunny
114,1/5/2023,17:00:00,Winter,1.0,Thursday,3.07,1017.03,47.05,7.24, Foggy
83,1/4/2023,10:00:00,Winter,1.0,Wednesday,11.12,1018.03,54.82,6.62,SUNNY
1454,3/2/2023,13:00:00,Spring,3.0,Thursday,19.09,1006.27,18.47,16.1,stormy
1806,3/17/2023,5:00:00,Spring,3.0,Friday,23.53,994.8,51.94,30.71,FOGGY
1743,3/14/2023,14:00:00,Spring,3.0,Tuesday,17.71,1019.61,39.01,11.69,CLOUDY
1539,3/6/2023,2:00 AM,Spring,3.0,Monday,14.13,1006.03,65.87,-20,cloudy
2312,4/7/2023,7:00 AM,Spring,4.0,friday,16.5,1006.89,60.75,6.05,Stromy
3377,5/21/2023,16:00:00,Spring,5.0,Sunday,21.59,1023.81,68.25,11.04,STORMY
955,2/9/2023,18:00:00,Winter,2.0,Thursday,6.09,1012.01,49.03,4.9,CLOUDY
3066,5/8/2023,17:00:00,Spring,5.0,Monday,8.26,1012.29,71.68,8.69,Sunny
1842,3/18/2023,17:00:00,Spring,3.0,Saturday,23.19,1019.11,80.92,9.18,CLOUDY
2929,5/3/2023,0:00:00,Spring,5.0,Wednesday,23.7,1015.34,63.78,1.97,  CLOUDY  
1904,3/21/2023,7:00:00,Spring,3.0,Tuesday,13.96,1009.87,77.58,5.52, Foggy
2351,4/8/2023,22:00:00,Spring,4.0,Saturday,21.58,1009.85,31.19,10.76,SUNNY
2876,4/30/2023,19:00:00,Spring,4.0,Sun,20.77,1016.36,63.88,19.56,Stromy
2318,4/7/2023,13:00:00,Spring,4.0,Friday,26.94,1009.53,77.43,19.67,Sunny 
3301,18-May-23,12:00:00,Spring,5.0,Thursday,18.83,1024.69,45.84,12.64,RAINY
2613,4/19/2023,20:00:00,Spring,4.0,Wednesday,16.3,1011.19,61.83,7.24,cloudy
243,1/11/2023,2:00:00,Winter,1.0,Wednesday,7.8,1001.55,56.92,7.91,Rainy 
1056,2/13/2023,23:00:00,Winter,2.0,Monday,-3.96,1019.76,54.92,19.07,cloudy
2845,4/29/2023,12:00:00,Spring,4.0,Saturday,17.96,1020.81,63.77,12.34,WINDY
2336,4/8/2023,7:00:00,Spring,4.0,Sat,13.33,1013.62,75.95,14.67,RAINY
1496,3/4/2023,7:00:00,Spring,3.0,Saturday,13.01,1025.99,84.87,14.36,Rainy
2204,4/2/2023,19:00:00,Spring,4.0,Sunday,18.42,1018.48,59.69,12.39,foggy
3320,5/19/2023,7:00:00,Spring,5.0,Friday,16.45,1011.07,42.56,12.13,rainy
2250,4/4/2023,17:00:00,Spring,4.0,Tuesday,23.84,1025.71,44.73,16.81,Cloudy
3051,5/8/2023,2:00:00,Spring,5.0,monday,19.65,1026.43,35.35,14.89,Cloudy
2673,4/22/2023,8:00:00,Spring,4.0,Saturday,24.06,1008.96,47.34,17.23,cloudy
2955,5/4/2023,2:00:00,Spring,5.0,Thursday,22.45,1016.37,56.81,15.97,SUNNY
1627,3/9/2023,18:00:00,Spring,3.0,THURSDAY,23.33,1010.94,74.03,14.95,Foggy
3259,5/16/2023,18:00:00,Spring,5.0,Tuesday,18.83,1022.89,86.05,17.13, Foggy
2979,5/5/2023,2:00:00,Spring,5.0,Friday,17.33,1007.26,38.44,13.56,foggy
260,1/11/2023,19:00:00,Winter,1.0,Wednesday,1.87,1001.29,58.37,18.28,Foggy
1330,2/25/2023,9:00:00,Winter,2.0,Saturday,0.45,1011.24,150,15.24, Foggy
2535,4/16/2023,14:00:00,Spring,4.0,Sunday,12.03,998.33,70.27,4.22,rainy
3324,5/19/2023,11:00:00,Spring,5.0,Friday,20.74,1018.8,76.6,18.45,Rainy
2664,4/21/2023,23:00:00,Spring,4.0,Friday,16.06,999.68,42.24,20.73,Foggy
663,1/28/2023,14:00:00,Winter,1.0,Saturday,8.08,1020.22,41.38,21.12,rainy
2818,4/28/2023,9:00:00,Spring,4.0,Friday,23.47,1022.89,83.05,9,windy
1755,3/15/2023,2:00:00,spring,3.0,Wednesday,17.82,1006.17,74.36,12.33,sunny
1054,2/13/2023,21:00:00,Winter,2.0,Monday,11.99,998.13,55.68,15.35,FOGGY
1706,3/13/2023,1:00:00,Spring,3.0,Monday,27.96,1027.67,41.98,15.34,  CLOUDY  
3395,5/22/2023,10:00:00,Spring,5.0,Monday,26.36,1016.98,27.41,4.41,Rainy 
3333,5/19/2023,20:00:00,Spring,5.0,Friday,18.28,1016.48,42.57,7.47,Cludy
544,1/23/2023,3:00 PM,Winter,1.0,Monday,6.4,1014.21,42.47,24.54,cloudy
2252,4/4/2023,19:00:00,Spring,4.0,Tuesday,17.22,1003.75,51.96,17.88,Cloudy
3155,5/12/2023,10:00:00,spring,5.0,Friday,26.38,1017.49,61.01,13.45,Cloudy
3177,5/13/2023,8:00:00,Spring,5.0,Saturday,20.55,1020.51,45.68,4,rainy
2700,4/23/2023,11:00:00,Spring,4.0,Sun,8.48,1009.14,55.66,19.34,windy
1818,3/17/2023,17:00:00,Spring,3.0,Friday,18.91,1006.33,29.23,13.42,WINDY
1552,3/6/2023,15:00:00,Spring,3.0,MONDAY,12.19,1025.66,49.01,12.78,cloudy
482,1/21/2023,1:00:00,winter,1.0,Saturday,18.37,1005.64,17.05,10.28,stormy
1341,2/25/2023,20:00:00,Winter,2.0,Saturday,7.77,1013.91,55.93,6.43,SUNNY
66,1/3/2023,17:00:00,Winter,1.0,Tuesday,3.37,1012.52,6.38,5.85,windy
3384,5/21/2023,23:00:00,Spring,5.0,Sunday,26.55,1022.68,61.6,17.42,Foggy
1555,3/6/2023,18:00:00,Spring,3.0,Monday,18.06,1003.43,51.02,20.22,foggy
2117,3/30/2023,4:00:00,Spring,3.0,Thursday,22.94,1009.95,64.06,20.41,Windy
215,1/9/2023,22:00:00,Winter,1.0,Monday,3.84,1016.77,46.72,15.8,RAINY
1210,2/20/2023,9:00:00,Winter,2.0,Monday,5.66,1006.93,75.26,8.08,sunny
527,1/22/2023,22:00:00,Winter,1.0,Sunday,2.05,1026.14,41.49,15.83,Rainy 
3371,5/21/2023,10:00:00,Spring,5.0,Sunday,28.55,1008,76.6,14.11,foggy
609,1/26/2023,8:00:00,Winter,1.0,Thursday,7.88,1011.61,58.38,9.78,sunny
2526,4/16/2023,5:00:00,Spring,4.0,Sunday,25.03,1014.61,23.46,7.96,Stormy
2092,3/29/2023,3:00 AM,Spring,3.0,Wednesday,22.39,1015.81,63.53,14.3,Foggy
1657,3/11/2023,0:00:00,Spring,3.0,Saturday,14.73,996.6,60.6,20.73,Sunny
2183,4/1/2023,22:00:00,SPRING,4.0,Saturday,20.07,1011.13,48.23,11.22,WINDY
457,1/20/2023,0:00:00,Winter,1.0,Friday,8.84,200,38.64,20.47,Cludy
2843,4/29/2023,10:00:00,Spring,4.0,Saturday,11.55,1023.03,43.53,1.22,STORMY
1449,3/2/2023,8:00:00,Spring,3.0,Thursday,19.49,1014.12,50.73,11.36,stormy
1501,3/4/2023,12:00:00,Spring,3.0,Saturday,12.43,200,40.87,8.71,foggy
445,1/19/2023,12:00:00,Winter,1.0,Thursday,4.94,1012.7,48.56,7.85,Rainy 
962,2/10/2023,1:00:00,Winter,2.0,FRIDAY,16.04,1019.63,71.36,9.22,STORMY
2498,4/15/2023,1:00:00,Spring,4.0,Saturday,13.1,1006.83,76.5,13.15,Rainy 
2126,3/30/2023,13:00:00,Spring,3.0,Thursday,30.53,1009.39,83.43,10.42,Foggy
2787,4/27/2023,2:00:00,Spring,4.0,Thursday,23.93,1020.19,44.59,14.05,Foggy
2070,3/28/2023,5:00:00,Spring,3.0,Tuesday,30.3,1019.25,42.04,18.81,WINDY
1595,3/8/2023,10:00:00,Spring,3.0,Wednesday,19.79,1013.52,68.6,12.43,WINDY
2856,4/29/2023,23:00:00,Spring,4.0,Saturday,18.92,1017.88,51.52,9.95,CLOUDY
965,2/10/2023,4:00:00,Winter,2.0,Friday,1.02,1017.73,44.14,10.83,RAINY
828,2/4/2023,11:00:00,Winter,2.0,Saturday,16.81,1013,37.27,14.7,cloudy
2256,4/4/2023,23:00:00,Spring,4.0,Tuesday,18.94,1025.86,39.47,-,CLOUDY
2588,4/18/2023,7:00 PM,Spring,4.0,Tuesday,21.91,1011.28,57.12,2.85,FOGGY
1543,3/6/2023,6:00:00,Spring,3.0,Monday,17.19,1016.51,41.74,12.79,WINDY
137,1/6/2023,16:00:00,winter,1.0,Friday,-4.36,1006.62,63.66,10.78,cloudy
681,1/29/2023,8:00:00,Winter,1.0,Sunday,17.77,1008.95,39.12,20.89,Foggy
2369,4/9/2023,16:00:00,Spring,4.0,Sunday,8.71,1008.94,23.1,12.19, Foggy
1826,3/18/2023,1:00:00,Spring,3.0,Saturday,14.69,1008.88,48.15,14.03,Cludy
1639,3/10/2023,6:00:00,Spring,3.0,Friday,19.99,1007.02,50.79,3.58,Sunny 
814,2/3/2023,21:00:00,Winter,2.0,Friday,11.19,1021.46,60.51,12.89,Stromy
1761,3/15/2023,8:00:00,Spring,3.0,Wednesday,21.83,1009.69,61.91,2.87,Sunny
39,1/2/2023,14:00:00,Winter,1.0,Monday,4.6,1014.86,59.4,7.71,cloudy
2162,1-Apr-23,1:00:00,Spring,4.0,Saturday,19.26,997.24,21.96,10.68,windy
909,2/7/2023,20:00:00,Winter,2.0,Tuesday,6.82,1018.95,61.32,13.6,SUNNY
1578,3/7/2023,17:00:00,Spring,3.0,Tue,17.66,1013.23,52.22,19.27,Cludy
158,1/7/2023,13:00:00,Winter,1.0,Saturday,8.28,1021.75,29.61,21.18,STORMY
2269,4/5/2023,12:00:00,Spring,4.0,Wednesday,10.01,1024.92,85.82,21.26,cloudy
2940,5/3/2023,11:00:00,Spring,5.0,Wednesday,18.48,1026.83,61.21,13.45,STORMY
1514,3/5/2023,1:00:00,Spring,3.0,Sunday,16.18,1019.84,60.12,-20,Stromy
2733,4/24/2023,8:00 PM,Spring,4.0,Mon,12.77,1011.33,48.89,23.1,cloudy
1111,2/16/2023,6:00:00,Winter,2.0,Thursday,1.22,1014.79,63.28,16.08,Stormy
492,1/21/2023,11:00:00,Winter,1.0,Saturday,10.78,1013.72,52.04,11.09,Cludy
169,1/8/2023,0:00:00,Winter,1.0,Sunday,6.29,1010.03,33.89,7.33,Rainy
2006,3/25/2023,13:00:00,Spring,3.0,Saturday,6.07,1008.48,27.82,6.3,RAINY
1779,3/16/2023,2:00:00,Spring,3.0,Thursday,24.57,1005.41,70.92,9.4,Sunny
2852,4/29/2023,19:00:00,Spring,4.0,Sat,19.9,1017.57,43.44,21.12,Rainy
2208,4/2/2023,23:00:00,Spring,4.0,Sunday,20.58,1003.04,49.26,8.36,Sunny
19,1/1/2023,6:00 PM,Winter,1.0,sunday,7.82,1025.52,15.7,16.93,Sunny 
2276,4/5/2023,19:00:00,Spring,4.0,Wednesday,16.29,1021.18,66,20.27,SUNNY
2232,4/3/2023,23:00:00,Spring,4.0,Monday,12.41,1018.14,34.73,10.2,RAINY
3303,5/18/2023,14:00:00,Spring,5.0,thursday,18.71,1023.06,68.72,300,SUNNY
2374,4/9/2023,21:00:00,Spring,4.0,Sun,15.84,1016.14,41.11,4.74,foggy
1048,2/13/2023,15:00:00,Winter,2.0,Monday,5.92,1012.5,60.94,13.58,Sunny 
1590,3/8/2023,5:00:00,Spring,3.0,Wednesday,28.73,1000.64,25.27,3,Foggy
545,1/23/2023,16:00:00,WINTER,1.0,Monday,-0.04,1014.48,85.35,12.04,Cloudy
3354,5/20/2023,17:00:00,Spring,5.0,Saturday,20.84,1020.96,53.09,17.86,windy
716,1/30/2023,19:00:00,Winter,1.0,Monday,5.34,1016.87,38.47,16.09,cloudy
551,1/23/2023,22:00:00,Winter,1.0,Monday,17.02,1011.47,65.8,4.24,STORMY
1481,3/3/2023,16:00:00,Spring,3.0,Friday,24.26,1014.29,64.66,12.49,Windy
1312,2/24/2023,15:00:00,Winter,2.0,Friday,12.86,1012.89,250,2.65,WINDY
966,2/10/2023,5:00:00,Winter,2.0,Friday,5.74,1006.69,54.89,10.71,cloudy
1728,3/13/2023,23:00:00,Spring,3.0,Monday,13.7,1005.88,23.35,20.04,  Rainy   
2574,4/18/2023,5:00:00,Spring,4.0,Tuesday,13.6,1011.61,56.55,10.37,windy
3034,5/7/2023,9:00:00,Spring,5.0,Sunday,12.79,1015.95,49.26,14.6, Foggy
2216,4/3/2023,7:00:00,spring,4.0,Mon,19.48,1014.08,48.61,2.06,stormy
277,1/12/2023,12:00:00,Winter,1.0,Thursday,13.54,1004.68,64.19,5.68,FOGGY
1756,3/15/2023,3:00:00,Spring,3.0,Wednesday,28.24,1000,46.65,12.2,cloudy
699,1/30/2023,2:00:00,Winter,1.0,Monday,5.94,1005.59,54.53,6.91,Foggy
307,1/13/2023,18:00:00,Winter,1.0,Friday,7.07,1011.96,55.66,11.12,stormy
3258,5/16/2023,17:00:00,Spring,5.0,Tuesday,15.07,1015.66,62.65,8.56,Stromy
2010,3/25/2023,17:00:00,Spring,3.0,Saturday,10.23,1001.77,53.74,25.52,Sunny 
3429,5/23/2023,20:00:00,Spring,5.0,Tuesday,22,1008.3,50.26,1.32,Sunny
3037,5/7/2023,12:00:00,Spring,5.0,Sunday,16.24,1018.61,71.1,16.89,foggy
2684,4/22/2023,19:00:00,Spring,4.0,Saturday,15.41,1008.69,40.23,7.4,Rainy 
2975,5/4/2023,22:00:00,Spring,5.0,Thursday,16.34,1015.23,29.35,18.22,WINDY
524,1/22/2023,19:00:00,Winter,1.0,Sunday,11.11,1003.89,70.59,11.55,RAINY
1648,3/10/2023,15:00:00,Spring,3.0,Friday,13.6,1015.15,51.76,4.93,Foggy
2665,4/22/2023,0:00:00,Spring,4.0,Saturday,25.17,1005.91,65.09,4.93,Sunny 
1005,2/11/2023,20:00:00,Winter,2.0,Saturday,5.6,1018.57,47.23,11.47,STORMY
2538,4/16/2023,17:00:00,Spring,4.0,Sunday,9.34,1009.85,55.51,6.87,Rainy 
290,1/13/2023,1:00:00,Winter,1.0,Friday,4.56,1031.02,-15,10.05,Sunny 
3402,5/22/2023,17:00:00,Spring,5.0,Monday,22.54,1019.37,65.49,18.95,WINDY
1223,2/20/2023,22:00:00,Winter,2.0,Monday,9.14,1018.09,42.67,4.68,Windy
1155,2/18/2023,2:00:00,Winter,2.0,Saturday,13.73,990.3,54.75,11.37,cloudy
2027,3/26/2023,10:00:00,Spring,3.0,Sunday,12.21,997.15,54.43,16.91,STORMY
1409,2/28/2023,16:00:00,Winter,2.0,Tuesday,8.76,1015.39,43.26,16.24,RAINY
665,1/28/2023,16:00:00,Winter,1.0,Saturday,2.54,1020.12,57.58,15.32,RAINY
3327,5/19/2023,2:00 PM,Spring,5.0,Friday,8.69,1008.72,47.73,2.18,foggy
1032,2/12/2023,23:00:00,Winter,2.0,SUNDAY,9.54,1004.24,41.79,22.79,Sunny 
976,2/10/2023,15:00:00,Winter,2.0,Friday,5.22,1011.96,80.04,6.34,windy
3297,5/18/2023,8:00:00,Spring,5.0,thursday,15.84,1032.53,42.42,19.08, Foggy
1441,3/2/2023,0:00:00,Spring,3.0,Thursday,18.15,1017.13,40.28,3.57,WINDY
901,2/7/2023,12:00:00,Winter,2.0,Tuesday,3.88,1007.25,85.75,12,Cloudy
2334,4/8/2023,5:00:00,Spring,4.0,Saturday,15.13,1019.97,62.64,10.88,Stormy
2350,4/8/2023,21:00:00,Spring,4.0,Saturday,21.18,1009.2,47.01,15.84,WINDY
2324,4/7/2023,19:00:00,Spring,4.0,Friday,10.17,1016.26,84.3,6.03,Windy
2980,5/5/2023,3:00:00,Spring,5.0,Friday,21.87,1019.73,63.62,9.02,stormy
2550,4/17/2023,5:00:00,Spring,4.0,Mon,19.36,1021.24,74.37,13.84,Foggy
490,1/21/2023,9:00:00,Winter,1.0,Saturday,-2.68,1038.1,70.84,13.34,Rainy 
2272,4/5/2023,15:00:00,Spring,4.0,Wednesday,24.88,1009.77,85.53,23.95,FOGGY
1850,3/19/2023,1:00:00,Spring,3.0,Sunday,24.94,1014.14,60.72,20.19,Sunny
2368,4/9/2023,15:00:00,Spring,4.0,Sunday,14.58,1012.25,61.19,21.46,CLOUDY
55,1/3/2023,6:00:00,Winter,1.0,Tuesday,4.14,1011.11,47.72,12.49,Stromy
963,2/10/2023,2:00:00,Winter,2.0,Friday,7.25,1001.53,47.13,14.96,Stormy
2657,4/21/2023,16:00:00,Spring,4.0,Friday,23.99,1010.72,74.5,7.72,Cloudy
3196,5/14/2023,3:00:00,Spring,5.0,Sunday,23.7,1002.09,61,7.92,Cludy
1879,3/20/2023,6:00:00,Spring,3.0,Monday,19.09,1009.28,37.34,14.81, Foggy
1173,2/18/2023,20:00:00,Winter,2.0,Saturday,0.78,1009.14,53.76,13.46,FOGGY
3120,5/10/2023,23:00:00,spring,5.0,Wednesday,16.9,1009.76,63.01,1.33,Rainy 
2178,4/1/2023,17:00:00,Spring,4.0,Saturday,25.07,1006.01,53.32,9.28,Foggy
702,1/30/2023,5:00:00,Winter,1.0,Monday,7.52,998.79,53.79,7,sunny
3238,5/15/2023,21:00:00,Spring,5.0,Monday,27.92,1014.85,64.81,2.84,Stormy
2142,3/31/2023,5:00:00,Spring,3.0,Friday,6.23,1013.15,73.46,15.16, Foggy
ID_762,2/1/2023,17:00:00,Winter,2.0,Wed,11.57,996.6,72.39,9.98,sunny
3150,5/12/2023,5:00:00,Spring,5.0,Friday,18.1,1019.03,66.75,14.65,CLOUDY
2974,5/4/2023,21:00:00,Spring,5.0,Thursday,13.44,1010.77,49.19,10.52,cloudy
2829,4/28/2023,20:00:00,Spring,4.0,Friday,13.76,1002.53,52.7,6.8,windy
2245,4/4/2023,12:00 PM,Spring,4.0,Tuesday,19.54,1012.59,64.38,10.66,Cloudy
3195,5/14/2023,2:00:00,Spring,5.0,Sunday,12.57,1023.15,13.26,11.48, Foggy
2603,4/19/2023,10:00:00,Spring,4.0,WEDNESDAY,23.77,1014.55,55.04,13.07,windy
2509,4/15/2023,12:00:00,Spring,4.0,Saturday,20.52,1008.67,25.35,9.03,stormy
1483,3/3/2023,18:00:00,Spring,3.0,Friday,23.9,1016.23,40.5,7.22,RAINY
2583,4/18/2023,14:00:00,SPRING,4.0,Tuesday,20.58,1021.52,43.38,8.8,Stromy
336,1/14/2023,23:00:00,Winter,1.0,Saturday,8.8,1013.02,61.55,19.14,Stormy
1907,3/21/2023,10:00:00,Spring,3.0,Tuesday,31.61,1019.76,71.53,14.95,FOGGY
2442,12/4/2023,17:00:00,Spring,4.0,Wednesday,18.74,1010.59,69,12.38,Windy
717,1/30/2023,20:00:00,Winter,1.0,Monday,10.04,1010.54,42.42,6.68,Windy
2932,5/3/2023,3:00:00,Spring,5.0,Wednesday,25.17,1007.43,62.94,20.14,Cloudy
112,1/5/2023,15:00:00,Winter,1.0,Thursday,1.48,1018.36,-15,6.36,Stromy
531,1/23/2023,2:00:00,Winter,1.0,Monday,20.06,1019.28,54.71,10.42,CLOUDY
1190,2/19/2023,13:00:00,Winter,2.0,Sunday,0.51,1023.25,45.02,16.33,Cludy
1500,3/4/2023,11:00:00,Spring,3.0,Saturday,23.76,1003.26,62.02,4.98,windy
3336,5/19/2023,23:00:00,Spring,5.0,Friday,7.74,1007.2,46.59,10.95,stormy
853,2/5/2023,12:00:00,Winter,2.0,Sunday,6.89,1029.37,44.88,9.58,Foggy
401,1/17/2023,16:00:00,Winter,1.0,Tuesday,7.09,1024,45.31,7.2,windy
2299,4/6/2023,6:00 PM,Spring,4.0,Thursday,21.09,1015.77,39.87,2.82,FOGGY
1957,3/23/2023,12:00:00,Spring,3.0,Thursday,22.81,1022.32,54.12,10.67,windy
1284,2/23/2023,11:00:00,Winter,2.0,Thursday,9.96,1016.63,31.27,12.3,stormy
1943,3/22/2023,22:00:00,Spring,3.0,Wednesday,21.47,1022.33,68.37,10.77,Sunny 
1321,2/25/2023,0:00:00,Winter,2.0,Saturday,4.79,1018.27,70.4,15.6,RAINY
8,1/1/2023,7:00:00,WINTER,1.0,Sunday,5,1010.67,45.97,23.11,sunny
1692,3/12/2023,11:00:00,Spring,3.0,Sunday,7.38,1016.31,87.03,13.69,Windy
462,1/20/2023,5:00:00,Winter,1.0,Friday,8.8,1004.78,73.99,6.8,Stormy
275,1/12/2023,10:00:00,Winter,1.0,Thursday,8.39,997.01,68.74,14.08,windy
1696,3/12/2023,15:00:00,Spring,3.0,Sunday,24.01,1013.07,55.87,10.41,Sunny 
378,1/16/2023,17:00:00,Winter,1.0,Monday,999,1024.82,37.87,10.84,stormy
1024,2/12/2023,15:00:00,Winter,2.0,Sunday,7.43,1014.77,73.52,5.81,Rainy 
3068,5/8/2023,19:00:00,SPRING,5.0,Monday,13.57,1006.82,24.68,13.02,WINDY
1851,3/19/2023,2:00:00,Spring,3.0,Sunday,14.85,1017.59,53.35,10.9,Sunny 
1813,3/17/2023,12:00:00,Spring,3.0,Friday,8.41,1001.23,60.04,7.58,Windy
3118,10/5/2023,21:00:00,Spring,5.0,Wednesday,25.63,1019.14,77.18,5.72,Rainy
