record_id,date,time,season,month,day_of_week,temperature,pressure,humidity,wind_speed,weather_condition
2911,2023-05-02,06:00:00,Spring,5,Tuesday,,1012.75,77.64,5.8,RAINY
3315,2023-05-19,02:00:00,Spring,5,Friday,27.28,1016.03,62.19,,RAINY
1302,2023-02-24,05:00:00,Winter,2,Friday,19.91,1019.62,72.4,8.96,Sunny 
2773,2023-04-26,12:00:00,Spring,4,WEDNESDAY,3.27,1025.84,62.37,13.98,Sunny 
3019,2023-05-06,18:00:00,spring,5,Saturday,19.47,1000.97,39.33,14.73,sunny
3105,2023-05-10,08:00:00,Spring,5,Wednesday,15.3,1014.38,74.26,10.98,Sunny
114,2023-01-05,17:00:00,Winter,1,Thursday,3.07,1017.03,47.05,7.24, Foggy
83,2023-01-04,10:00:00,Winter,1,Wednesday,11.12,1018.03,54.82,6.62,SUNNY
1454,2023-03-02,13:00:00,Spring,3,Thursday,19.09,1006.27,18.47,16.1,stormy
1806,2023-03-17,05:00:00,Spring,3,Friday,23.53,994.8,51.94,30.71,FOGGY
1239,2023-02-21,14:00:00,WINTER,2,Tuesday,,,59.9,3.66,Rainy
1743,2023-03-14,14:00:00,Spring,3,Tuesday,17.71,1019.61,39.01,11.69,CLOUDY
1539,2023-03-06,02:00 AM,Spring,3,Monday,14.13,1006.03,65.87,-20.0,cloudy
2312,2023-04-07,07:00 AM,Spring,4,friday,16.5,1006.89,60.75,6.05,Stromy
3377,2023-05-21,16:00:00,Spring,5,Sunday,21.59,1023.81,68.25,11.04,STORMY
955,2023-02-09,18:00:00,Winter,2,Thursday,6.09,1012.01,49.03,4.9,CLOUDY
2997,2023-05-05,20:00:00,Spring,5,Friday,21.21,1018.77,56.16,,Stromy
3066,2023-05-08,17:00:00,Spring,5,Monday,8.26,1012.29,71.68,8.69,Sunny
1842,2023-03-18,17:00:00,Spring,3,Saturday,23.19,1019.11,80.92,9.18,CLOUDY
2929,2023-05-03,00:00:00,Spring,5,Wednesday,23.7,1015.34,63.78,1.97,  CLOUDY  
236,2023-01-10,19:00:00,Winter,1,Tuesday,,1019.98,64.75,11.4,Rainy 
1904,2023-03-21,07:00:00,Spring,3,Tuesday,13.96,1009.87,77.58,5.52, Foggy
2351,2023-04-08,22:00:00,Spring,4,Saturday,21.58,1009.85,31.19,10.76,SUNNY
2876,2023-04-30,19:00:00,Spring,4,Sun,20.77,1016.36,63.88,19.56,Stromy
2318,2023-04-07,13:00:00,Spring,4,Friday,26.94,1009.53,77.43,19.67,Sunny 
3301,18-May-2023,12:00:00,Spring,5,Thursday,18.83,1024.69,45.84,12.64,RAINY
2613,2023-04-19,20:00:00,Spring,4,Wednesday,16.3,1011.19,61.83,7.24,cloudy
243,2023-01-11,02:00:00,Winter,1,Wednesday,7.8,1001.55,56.92,7.91,Rainy 
1056,2023-02-13,23:00:00,Winter,2,Monday,-3.96,1019.76,54.92,19.07,cloudy
2845,2023-04-29,12:00:00,Spring,4,Saturday,17.96,1020.81,63.77,12.34,WINDY
2336,2023-04-08,07:00:00,Spring,4,Sat,13.33,1013.62,75.95,14.67,RAINY
1496,2023-03-04,07:00:00,Spring,3,Saturday,13.01,1025.99,84.87,14.36,Rainy
954,2023-02-09,,Winter,2,Thursday,3.72,1013.78,,1.24,Stromy
1123,2023-02-16,18:00:00,Winter,2,Thursday,12.41,1013.01,,,Sunny
2204,2023-04-02,19:00:00,Spring,4,Sunday,18.42,1018.48,59.69,12.39,foggy
2192,2023-04-02,07:00:00,Spring,4,Sunday,17.68,,70.23,,Sunny
1257,2023-02-22,08:00:00,Winter,2,Wednesday,19.39,1003.12,,9.36,rainy
3320,2023-05-19,07:00:00,Spring,5,Friday,16.45,1011.07,42.56,12.13,rainy
2250,2023-04-04,17:00:00,Spring,4,Tuesday,23.84,1025.71,44.73,16.81,Cloudy
3051,2023-05-08,02:00:00,Spring,5,monday,19.65,1026.43,35.35,14.89,Cloudy
2673,2023-04-22,08:00:00,Spring,4,Saturday,24.06,1008.96,47.34,17.23,cloudy
2836,2023-04-29,03:00:00,Spring,4,Saturday,,1008.88,47.8,12.18,windy
3046,2023-05-07,21:00:00,Spring,5,Sunday,18.0,,53.43,3.63,stormy
2955,2023-05-04,02:00:00,Spring,5,Thursday,22.45,1016.37,56.81,15.97,SUNNY
1290,2023-02-23,,Winter,2,Thursday,8.69,1036.35,52.24,5.22,rainy
1627,2023-03-09,18:00:00,Spring,3,THURSDAY,23.33,1010.94,74.03,14.95,Foggy
732,2023-01-31,11:00:00,Winter,1,Tuesday,,1015.02,53.26,13.29,rainy
714,2023-01-30,17:00:00,Winter,1,Monday,2.48,1014.76,,8.92,WINDY
3259,2023-05-16,18:00:00,Spring,5,Tuesday,18.83,1022.89,86.05,17.13, Foggy
2715,2023-04-24,02:00:00,Spring,4,Monday,,1002.48,69.92,8.8,CLOUDY
2979,2023-05-05,02:00:00,Spring,5,Friday,17.33,1007.26,38.44,13.56,foggy
260,2023-01-11,19:00:00,Winter,1,Wednesday,1.87,1001.29,58.37,18.28,Foggy
1330,2023-02-25,09:00:00,Winter,2,Saturday,0.45,1011.24,150.0,15.24, Foggy
2535,2023-04-16,14:00:00,Spring,4,Sunday,12.03,998.33,70.27,4.22,rainy
3324,2023-05-19,11:00:00,Spring,5,Friday,20.74,1018.8,76.6,18.45,Rainy
2664,2023-04-21,23:00:00,Spring,4,Friday,16.06,999.68,42.24,20.73,Foggy
663,2023-01-28,14:00:00,Winter,1,Saturday,8.08,1020.22,41.38,21.12,rainy
2818,2023-04-28,09:00:00,Spring,4,Friday,23.47,1022.89,83.05,9.0,windy
1755,2023-03-15,02:00:00,spring,3,Wednesday,17.82,1006.17,74.36,12.33,sunny
1054,2023-02-13,21:00:00,Winter,2,Monday,11.99,998.13,55.68,15.35,FOGGY
1130,2023-02-17,01:00:00,Winter,2,Friday,5.91,1015.75,,6.61,RAINY
1797,2023-03-16,20:00:00,Spring,3,Thursday,,1018.49,24.02,24.73,
652,2023-01-28,03:00:00,Winter,1,Saturday,4.88,1011.52,45.93,, Foggy
1072,2023-02-14,15:00:00,WINTER,2,Tuesday,4.1,1500.0,48.14,13.11,
1706,2023-03-13,01:00:00,Spring,3,Monday,27.96,1027.67,41.98,15.34,  CLOUDY  
2280,05-Apr-2023,23:00:00,Spring,4,Wednesday,26.06,200.0,53.75,,STORMY
3395,2023-05-22,10:00:00,Spring,5,Monday,26.36,1016.98,27.41,4.41,Rainy 
2556,2023-04-17,11:00:00,Spring,4,Monday,24.58,,24.08,14.58,Rainy 
3333,2023-05-19,20:00:00,Spring,5,Friday,18.28,1016.48,42.57,7.47,Cludy
544,2023-01-23,03:00 PM,Winter,1,Monday,6.4,1014.21,42.47,24.54,cloudy
2140,2023-03-31,03:00:00,SPRING,3,Friday,16.24,1030.19,53.59,18.98,
2252,2023-04-04,19:00:00,Spring,4,Tuesday,17.22,1003.75,51.96,17.88,Cloudy
3155,2023-05-12,10:00:00,spring,5,Friday,26.38,1017.49,61.01,13.45,Cloudy
3177,2023-05-13,08:00:00,Spring,5,Saturday,20.55,1020.51,45.68,4.0,rainy
2700,2023-04-23,11:00:00,Spring,4,Sun,8.48,1009.14,55.66,19.34,windy
170,01-08-2023,01:00:00,Winter,1,Sunday,2.45,1027.02,69.04,,STORMY
1818,2023-03-17,17:00:00,Spring,3,Friday,18.91,1006.33,29.23,13.42,WINDY
1552,2023-03-06,15:00:00,Spring,3,MONDAY,12.19,1025.66,49.01,12.78,cloudy
1982,2023-03-24,13:00:00,Spring,3,Fri,16.41,1017.81,,12.85,stormy
2889,2023-05-01,08:00:00,Spring,5,Monday,,1022.08,250.0,15.05,Foggy
3070,,21:00:00,Spring,5,Monday,16.92,1015.15,59.1,4.77,sunny
482,2023-01-21,01:00:00,winter,1,Saturday,18.37,1005.64,17.05,10.28,stormy
1341,2023-02-25,20:00:00,Winter,2,Saturday,7.77,1013.91,55.93,6.43,SUNNY
66,2023-01-03,17:00:00,Winter,1,Tuesday,3.37,1012.52,6.38,5.85,windy
3384,2023-05-21,23:00:00,Spring,5,Sunday,26.55,1022.68,61.6,17.42,Foggy
1555,2023-03-06,18:00:00,Spring,3,Monday,18.06,1003.43,51.02,20.22,foggy
2117,2023-03-30,04:00:00,Spring,3,Thursday,22.94,1009.95,64.06,20.41,Windy
215,2023-01-09,22:00:00,Winter,1,Monday,3.84,1016.77,46.72,15.8,RAINY
1210,2023-02-20,09:00:00,Winter,2,Monday,5.66,1006.93,75.26,8.08,sunny
527,2023-01-22,22:00:00,Winter,1,Sunday,2.05,1026.14,41.49,15.83,Rainy 
772,2023-02-02,03:00:00,Winter,2,Thursday,7.07,1015.48,54.15,19.31,
3371,2023-05-21,10:00:00,Spring,5,Sunday,28.55,1008.0,76.6,14.11,foggy
609,2023-01-26,08:00:00,Winter,1,Thursday,7.88,1011.61,58.38,9.78,sunny
2526,2023-04-16,05:00:00,Spring,4,Sunday,25.03,1014.61,23.46,7.96,Stormy
2092,2023-03-29,03:00 AM,Spring,3,Wednesday,22.39,1015.81,63.53,14.3,Foggy
1657,2023-03-11,00:00:00,Spring,3,Saturday,14.73,996.6,60.6,20.73,Sunny
2183,2023-04-01,22:00:00,SPRING,4,Saturday,20.07,1011.13,48.23,11.22,WINDY
457,2023-01-20,00:00:00,Winter,1,Friday,8.84,200.0,38.64,20.47,Cludy
1588,2023-03-08,03:00:00,Spring,3,Wednesday,12.15,1007.23,96.7,N/A,STORMY
2843,2023-04-29,10:00:00,Spring,4,Saturday,11.55,1023.03,43.53,1.22,STORMY
1449,2023-03-02,08:00:00,Spring,3,Thursday,19.49,1014.12,50.73,11.36,stormy
1501,2023-03-04,12:00:00,Spring,3,Saturday,12.43,200.0,40.87,8.71,foggy
445,2023-01-19,12:00:00,Winter,1,Thursday,4.94,1012.7,48.56,7.85,Rainy 
962,2023-02-10,01:00:00,Winter,2,FRIDAY,16.04,1019.63,71.36,9.22,STORMY
2493,2023-04-14,20:00:00,Spring,4,Friday,18.32,,41.31,16.21,foggy
2498,2023-04-15,01:00:00,Spring,4,Saturday,13.1,1006.83,76.5,13.15,Rainy 
2126,2023/03/30,13:00:00,Spring,3,Thursday,30.53,1009.39,83.43,10.42,Foggy
3163,2023-05-12,18:00:00,Spring,5,Friday,9.02,1024.08,75.39,, Foggy
3181,,12:00:00,Spring,5,Saturday,11.2,1011.3,40.58,11.69,Windy
2787,2023-04-27,02:00:00,Spring,4,Thursday,23.93,1020.19,44.59,14.05,Foggy
2070,2023-03-28,05:00:00,Spring,3,Tuesday,30.3,1019.25,42.04,18.81,WINDY
1595,2023-03-08,10:00:00,Spring,3,Wednesday,19.79,1013.52,68.6,12.43,WINDY
2856,2023-04-29,23:00:00,Spring,4,Saturday,18.92,1017.88,51.52,9.95,CLOUDY
965,2023-02-10,04:00:00,Winter,2,Friday,1.02,1017.73,44.14,10.83,RAINY
828,2023-02-04,11:00:00,Winter,2,Saturday,16.81,1013.0,37.27,14.7,cloudy
1823,2023-03-17,22:00:00,Spring,3,Friday,22.32,1012.88,,8.15,Windy
2256,2023-04-04,23:00:00,Spring,4,Tuesday,18.94,1025.86,39.47,-,CLOUDY
2588,2023-04-18,07:00 PM,Spring,4,Tuesday,21.91,1011.28,57.12,2.85,FOGGY
1543,2023-03-06,06:00:00,Spring,3,Monday,17.19,1016.51,41.74,12.79,WINDY
137,2023-01-06,16:00:00,winter,1,Friday,-4.36,1006.62,63.66,10.78,cloudy
681,2023-01-29,08:00:00,Winter,1,Sunday,17.77,1008.95,39.12,20.89,Foggy
2369,2023-04-09,16:00:00,Spring,4,Sunday,8.71,1008.94,23.1,12.19, Foggy
560,2023-01-24,07:00:00,Winter,1,Tuesday,8.07,1005.37,48.89,,FOGGY
1826,2023-03-18,01:00:00,Spring,3,Saturday,14.69,1008.88,48.15,14.03,Cludy
1639,2023-03-10,06:00:00,Spring,3,Friday,19.99,1007.02,50.79,3.58,Sunny 
2420,2023-04-11,19:00:00,Spring,4,Tuesday,12.87,1025.72,,11.96,Windy
814,2023-02-03,21:00:00,Winter,2,Friday,11.19,1021.46,60.51,12.89,Stromy
1761,2023-03-15,08:00:00,Spring,3,Wednesday,21.83,1009.69,61.91,2.87,Sunny
39,2023-01-02,14:00:00,Winter,1,Monday,4.6,1014.86,59.4,7.71,cloudy
2162,01-Apr-2023,01:00:00,Spring,4,Saturday,19.26,997.24,21.96,10.68,windy
750,,05:00:00,WINTER,2,WEDNESDAY,9.29,1003.07,60.01,11.07,rainy
909,2023-02-07,20:00:00,Winter,2,Tuesday,6.82,1018.95,61.32,13.6,SUNNY
1967,2023-03-23,22:00:00,Spring,3,Thursday,15.71,,67.9,16.86,RAINY
1578,2023-03-07,17:00:00,Spring,3,Tue,17.66,1013.23,52.22,19.27,Cludy
158,2023-01-07,13:00:00,Winter,1,Saturday,8.28,1021.75,29.61,21.18,STORMY
24,2023-01-01,23:00:00,Winter,1,sunday,4.49,1010.38,,3.22,Foggy
612,2023-01-26,11:00:00,Winter,1,Thursday,5.49,,59.41,,Sunny
2249,2023-04-04,16:00:00,Spring,4,Tuesday,17.23,998.49,,12.61,STORMY
2269,2023-04-05,12:00:00,Spring,4,Wednesday,10.01,1024.92,85.82,21.26,cloudy
2940,2023-05-03,11:00:00,Spring,5,Wednesday,18.48,1026.83,61.21,13.45,STORMY
1514,2023-03-05,01:00:00,Spring,3,Sunday,16.18,1019.84,60.12,-20.0,Stromy
2758,2023-04-25,,Spring,4,Tuesday,19.83,1014.96,45.95,15.44,WINDY
2733,2023-04-24,08:00 PM,Spring,4,Mon,12.77,1011.33,48.89,23.1,cloudy
1111,2023-02-16,06:00:00,Winter,2,Thursday,1.22,1014.79,63.28,16.08,Stormy
492,2023-01-21,11:00:00,Winter,1,Saturday,10.78,1013.72,52.04,11.09,Cludy
2809,2023-04-28,00:00:00,Spring,4,Friday,18.96,,53.59,13.09,STORMY
2119,2023-03-30,06:00:00,Spring,3,Thursday,14.71,,62.17,8.54,rainy
1069,2023-02-14,12:00:00,Winter,2,Tuesday,,1004.36,24.67,,STORMY
169,2023-01-08,00:00:00,Winter,1,Sunday,6.29,1010.03,33.89,7.33,Rainy
2006,2023-03-25,13:00:00,Spring,3,Saturday,6.07,1008.48,27.82,6.3,RAINY
1779,2023-03-16,02:00:00,Spring,3,Thursday,24.57,1005.41,70.92,9.4,Sunny
2852,2023-04-29,19:00:00,Spring,4,Sat,19.9,1017.57,43.44,21.12,Rainy
2208,2023-04-02,23:00:00,Spring,4,Sunday,20.58,1003.04,49.26,8.36,Sunny
19,2023-01-01,06:00 PM,Winter,1,sunday,7.82,1025.52,15.7,16.93,Sunny 
3428,2023-05-23,19:00:00,spring,5,Tuesday,,1018.03,45.66,5.69, Foggy
2276,2023-04-05,19:00:00,Spring,4,Wednesday,16.29,1021.18,66.0,20.27,SUNNY
880,2023-02-06,03:00 PM,Winter,2,Monday,4.02,1016.4,74.19,1.3,
2232,2023-04-03,23:00:00,Spring,4,Monday,12.41,1018.14,34.73,10.2,RAINY
3303,2023-05-18,14:00:00,Spring,5,thursday,18.71,1023.06,68.72,300.0,SUNNY
2374,2023-04-09,21:00:00,Spring,4,Sun,15.84,1016.14,41.11,4.74,foggy
1503,2023-03-04,02:00 PM,Spring,3,Saturday,23.7,1006.3,54.12,,foggy
1048,2023-02-13,15:00:00,Winter,2,Monday,5.92,1012.5,60.94,13.58,Sunny 
1590,2023-03-08,05:00:00,Spring,3,Wednesday,28.73,1000.64,25.27,3.0,Foggy
371,2023-01-16,10:00:00,Winter,1,Monday,11.61,1010.02,80.9,,Stromy
545,2023-01-23,16:00:00,WINTER,1,Monday,-0.04,1014.48,85.35,12.04,Cloudy
466,2023-01-20,09:00:00,Winter,1,Friday,7.33,1019.49,66.9,,Windy
3354,2023-05-20,17:00:00,Spring,5,Saturday,20.84,1020.96,53.09,17.86,windy
716,2023-01-30,19:00:00,Winter,1,Monday,5.34,1016.87,38.47,16.09,cloudy
551,2023-01-23,22:00:00,Winter,1,Monday,17.02,1011.47,65.8,4.24,STORMY
768,2023-02-01,23:00:00,Winter,2,Wednesday,9.13,1018.54,,22.22,Windy
1481,2023-03-03,16:00:00,Spring,3,Friday,24.26,1014.29,64.66,12.49,Windy
2088,2023-03-28,23:00:00,SPRING,3,Tuesday,20.92,1023.27,,8.66,Stormy
763,2023-02-01,18:00:00,Winter,2,Wednesday,,1022.58,34.42,7.74,RAINY
1312,2023-02-24,15:00:00,Winter,2,Friday,12.86,1012.89,250.0,2.65,WINDY
757,2023-02-01,12:00:00,Winter,2,Wednesday,-1.35,1009.89,57.86,NA,
3015,2023-05-06,02:00 PM,Spring,5,Saturday,11.15,1025.76,,13.7,STORMY
966,2023-02-10,05:00:00,Winter,2,Friday,5.74,1006.69,54.89,10.71,cloudy
1728,2023-03-13,23:00:00,Spring,3,Monday,13.7,1005.88,23.35,20.04,  Rainy   
2574,2023-04-18,05:00:00,Spring,4,Tuesday,13.6,1011.61,56.55,10.37,windy
3034,2023-05-07,09:00:00,Spring,5,Sunday,12.79,1015.95,49.26,14.6, Foggy
2216,2023-04-03,07:00:00,spring,4,Mon,19.48,1014.08,48.61,2.06,stormy
277,2023-01-12,12:00:00,Winter,1,Thursday,13.54,1004.68,64.19,5.68,FOGGY
1756,2023-03-15,03:00:00,Spring,3,Wednesday,28.24,1000.0,46.65,12.2,cloudy
699,2023-01-30,02:00:00,Winter,1,Monday,5.94,1005.59,54.53,6.91,Foggy
2950,2023-05-03,21:00:00,Spring,5,Wednesday,8.67,1006.92,,3.05,WINDY
307,2023-01-13,18:00:00,Winter,1,Friday,7.07,1011.96,55.66,11.12,stormy
3258,2023-05-16,17:00:00,Spring,5,Tuesday,15.07,1015.66,62.65,8.56,Stromy
2010,2023-03-25,17:00:00,Spring,3,Saturday,10.23,1001.77,53.74,25.52,Sunny 
3429,2023-05-23,20:00:00,Spring,5,Tuesday,22.0,1008.3,50.26,1.32,Sunny
2615,2023-04-19,22:00:00,Spring,4,Wednesday,15.34,1034.06,48.55,,Cloudy
3037,2023-05-07,12:00:00,Spring,5,Sunday,16.24,1018.61,71.1,16.89,foggy
2684,2023-04-22,19:00:00,Spring,4,Saturday,15.41,1008.69,40.23,7.4,Rainy 
2975,2023-05-04,22:00:00,Spring,5,Thursday,16.34,1015.23,29.35,18.22,WINDY
524,2023-01-22,19:00:00,Winter,1,Sunday,11.11,1003.89,70.59,11.55,RAINY
1648,2023-03-10,15:00:00,Spring,3,Friday,13.6,1015.15,51.76,4.93,Foggy
541,2023-01-23,12:00:00,Winter,1,Monday,2.44,1014.97,,18.84,cloudy
1873,2023/03/20,00:00:00,Spring,3,Monday,19.25,1019.47,51.03,,SUNNY
2665,2023-04-22,00:00:00,Spring,4,Saturday,25.17,1005.91,65.09,4.93,Sunny 
1005,2023-02-11,20:00:00,Winter,2,Saturday,5.6,1018.57,47.23,11.47,STORMY
2538,2023-04-16,17:00:00,Spring,4,Sunday,9.34,1009.85,55.51,6.87,Rainy 
3293,2023-05-18,04:00:00,Spring,5,Thursday,15.08,,40.48,18.89,Foggy
1408,,15:00:00,Winter,2,Tuesday,,1015.93,43.89,17.19,stormy
290,2023-01-13,01:00:00,Winter,1,Friday,4.56,1031.02,-15.0,10.05,Sunny 
3402,2023-05-22,17:00:00,Spring,5,Monday,22.54,1019.37,65.49,18.95,WINDY
1223,2023-02-20,22:00:00,Winter,2,Monday,9.14,1018.09,42.67,4.68,Windy
1155,2023-02-18,02:00:00,Winter,2,Saturday,13.73,990.3,54.75,11.37,cloudy
1139,2023-02-17,10:00:00,WINTER,2,Friday,,1005.27,53.81,10.2,Sunny
2027,2023-03-26,10:00:00,Spring,3,Sunday,12.21,997.15,54.43,16.91,STORMY
1409,2023-02-28,16:00:00,Winter,2,Tuesday,8.76,1015.39,43.26,16.24,RAINY
665,2023-01-28,16:00:00,Winter,1,Saturday,2.54,1020.12,57.58,15.32,RAINY
3327,2023-05-19,02:00 PM,Spring,5,Friday,8.69,1008.72,47.73,2.18,foggy
267,2023-01-12,02:00:00,Winter,1,Thursday,6.19,1004.04,,18.96,Sunny 
1032,2023-02-12,23:00:00,Winter,2,SUNDAY,9.54,1004.24,41.79,22.79,Sunny 
676,2023-01-29,03:00:00,Winter,1,Sunday,9.93,1021.73,,18.14,RAINY
976,2023-02-10,15:00:00,Winter,2,Friday,5.22,1011.96,80.04,6.34,windy
3297,2023-05-18,08:00:00,Spring,5,thursday,15.84,1032.53,42.42,19.08, Foggy
1441,2023-03-02,00:00:00,Spring,3,Thursday,18.15,1017.13,40.28,3.57,WINDY
901,2023-02-07,12:00:00,Winter,2,Tuesday,3.88,1007.25,85.75,12.0,Cloudy
2334,2023-04-08,05:00:00,Spring,4,Saturday,15.13,1019.97,62.64,10.88,Stormy
2350,2023-04-08,21:00:00,Spring,4,Saturday,21.18,1009.2,47.01,15.84,WINDY
394,2023-01-17,09:00:00,Winter,1,Tuesday,9.47,,,11.79,Rainy
2324,2023-04-07,19:00:00,Spring,4,Friday,10.17,1016.26,84.3,6.03,Windy
3021,2023-05-06,20:00:00,Spring,5,Saturday,24.29,null,42.89,,Foggy
2980,2023-05-05,03:00:00,Spring,5,Friday,21.87,1019.73,63.62,9.02,stormy
2550,2023-04-17,05:00:00,Spring,4,Mon,19.36,1021.24,74.37,13.84,Foggy
490,2023-01-21,09:00:00,Winter,1,Saturday,-2.68,1038.1,70.84,13.34,Rainy 
2272,2023/04/05,15:00:00,Spring,4,Wednesday,24.88,1009.77,85.53,23.95,FOGGY
1850,2023-03-19,01:00:00,Spring,3,Sunday,24.94,1014.14,60.72,20.19,Sunny
2368,2023-04-09,15:00:00,Spring,4,Sunday,14.58,1012.25,61.19,21.46,CLOUDY
55,2023-01-03,06:00:00,Winter,1,Tuesday,4.14,1011.11,47.72,12.49,Stromy
578,2023-01-25,01:00:00,Winter,1,Wednesday,10.67,1020.1,50.19,,
963,2023-02-10,02:00:00,Winter,2,Friday,7.25,1001.53,47.13,14.96,Stormy
2657,2023-04-21,16:00:00,Spring,4,Friday,23.99,1010.72,74.5,7.72,Cloudy
3196,2023-05-14,03:00:00,Spring,5,Sunday,23.7,1002.09,61.0,7.92,Cludy
1879,2023-03-20,06:00:00,Spring,3,Monday,19.09,1009.28,37.34,14.81, Foggy
1173,2023-02-18,20:00:00,Winter,2,Saturday,0.78,1009.14,53.76,13.46,FOGGY
3120,2023-05-10,23:00:00,spring,5,Wednesday,16.9,1009.76,63.01,1.33,Rainy 
2178,2023-04-01,17:00:00,Spring,4,Saturday,25.07,1006.01,53.32,9.28,Foggy
702,2023-01-30,05:00:00,Winter,1,Monday,7.52,998.79,53.79,7.0,sunny
3238,2023-05-15,21:00:00,Spring,5,Monday,27.92,1014.85,64.81,2.84,Stormy
2691,2023-04-23,02:00:00,Spring,4,Sunday,22.67,1016.47,,21.61,Windy
2142,2023-03-31,05:00:00,Spring,3,Friday,6.23,1013.15,73.46,15.16, Foggy
ID_762,2023-02-01,17:00:00,Winter,2,Wed,11.57,996.6,72.39,9.98,sunny
3150,2023-05-12,05:00:00,Spring,5,Friday,18.1,1019.03,66.75,14.65,CLOUDY
2448,2023-04-12,23:00:00,Spring,4,Wednesday,10.18,1008.19,67.34,14.01,
2974,2023-05-04,21:00:00,Spring,5,Thursday,13.44,1010.77,49.19,10.52,cloudy
2829,2023-04-28,20:00:00,Spring,4,Friday,13.76,1002.53,52.7,6.8,windy
2245,2023-04-04,12:00 PM,Spring,4,Tuesday,19.54,1012.59,64.38,10.66,Cloudy
3138,2023-05-11,17:00:00,Spring,5,Thursday,16.42,,62.62,2.45,RAINY
3195,2023-05-14,02:00:00,Spring,5,Sunday,12.57,1023.15,13.26,11.48, Foggy
2603,2023-04-19,10:00:00,Spring,4,WEDNESDAY,23.77,1014.55,55.04,13.07,windy
2509,2023-04-15,12:00:00,Spring,4,Saturday,20.52,1008.67,25.35,9.03,stormy
1483,2023-03-03,18:00:00,Spring,3,Friday,23.9,1016.23,40.5,7.22,RAINY
2583,2023-04-18,14:00:00,SPRING,4,Tuesday,20.58,1021.52,43.38,8.8,Stromy
336,2023-01-14,23:00:00,Winter,1,Saturday,8.8,1013.02,61.55,19.14,Stormy
1907,2023-03-21,10:00:00,Spring,3,Tuesday,31.61,1019.76,71.53,14.95,FOGGY
2442,12/04/2023,17:00:00,Spring,4,Wednesday,18.74,1010.59,69.0,12.38,Windy
2740,2023-04-25,03:00:00,Spring,4,Tuesday,7.23,1014.8,60.24,,Stormy
717,2023-01-30,20:00:00,Winter,1,Monday,10.04,1010.54,42.42,6.68,Windy
2932,2023-05-03,03:00:00,Spring,5,Wednesday,25.17,1007.43,62.94,20.14,Cloudy
112,2023-01-05,15:00:00,Winter,1,Thursday,1.48,1018.36,-15.0,6.36,Stromy
531,2023-01-23,02:00:00,Winter,1,Monday,20.06,1019.28,54.71,10.42,CLOUDY
1190,2023-02-19,13:00:00,Winter,2,Sunday,0.51,1023.25,45.02,16.33,Cludy
1500,2023-03-04,11:00:00,Spring,3,Saturday,23.76,1003.26,62.02,4.98,windy
703,2023-01-30,06:00:00,WINTER,1,Monday,,1008.6,53.25,8.19,RAINY
3336,2023-05-19,23:00:00,Spring,5,Friday,7.74,1007.2,46.59,10.95,stormy
853,2023-02-05,12:00:00,Winter,2,Sunday,6.89,1029.37,44.88,9.58,Foggy
401,2023-01-17,16:00:00,Winter,1,Tuesday,7.09,1024.0,45.31,7.2,windy
2299,2023-04-06,06:00 PM,Spring,4,Thursday,21.09,1015.77,39.87,2.82,FOGGY
1957,2023-03-23,12:00:00,Spring,3,Thursday,22.81,1022.32,54.12,10.67,windy
1284,2023-02-23,11:00:00,Winter,2,Thursday,9.96,1016.63,31.27,12.3,stormy
1943,2023-03-22,22:00:00,Spring,3,Wednesday,21.47,1022.33,68.37,10.77,Sunny 
1321,2023-02-25,00:00:00,Winter,2,Saturday,4.79,1018.27,70.4,15.6,RAINY
8,2023-01-01,07:00:00,WINTER,1,Sunday,5.0,1010.67,45.97,23.11,sunny
1692,2023-03-12,11:00:00,Spring,3,Sunday,7.38,1016.31,87.03,13.69,Windy
462,2023-01-20,05:00:00,Winter,1,Friday,8.8,1004.78,73.99,6.8,Stormy
1470,2023-03-03,05:00:00,Spring,3,Friday,9.91,1016.05,42.74,,Rainy 
275,2023/01/12,10:00:00,Winter,1,Thursday,8.39,997.01,68.74,14.08,windy
1696,2023-03-12,15:00:00,Spring,3,Sunday,24.01,1013.07,55.87,10.41,Sunny 
378,2023-01-16,17:00:00,Winter,1,Monday,999.0,1024.82,37.87,10.84,stormy
1024,2023-02-12,15:00:00,Winter,2,Sunday,7.43,1014.77,73.52,5.81,Rainy 
3068,2023-05-08,19:00:00,SPRING,5,Monday,13.57,1006.82,24.68,13.02,WINDY
1851,2023-03-19,02:00:00,Spring,3,Sunday,14.85,1017.59,53.35,10.9,Sunny 
1813,2023-03-17,12:00:00,Spring,3,Friday,8.41,1001.23,60.04,7.58,Windy
3118,10/05/2023,21:00:00,Spring,5,Wednesday,25.63,1019.14,77.18,5.72,Rainy
2752,2023-04-25,15:00:00,Spring,4,Tuesday,23.42,1011.3,48.0,7.58,Stromy
1324,2023-02-25,03:00:00,Winter,2,Saturday,0.52,1005.65,74.84,-10.99, Foggy
1478,2023-03-03,13:00:00,Spring,3,Friday,26.36,1005.79,62.59,11.48,stormy
2167,2023-04-01,06:00:00,Spring,4,Saturday,16.38,1019.88,40.27,7.88,sunny
2018,2023-03-26,01:00:00,Spring,3,Sunday,18.17,1010.1,,16.05,WINDY
613,2023-01-26,12:00:00,Winter,1,Thursday,4.08,1007.48,,7.01,cloudy
1623,2023-03-09,02:00 PM,Spring,3,Thursday,NA,200.0,56.62,6.56,cloudy
